description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Not So Sharp Stick - Temper B20	1			100	18	402	2		2	D26	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	abs-all%			3	5	abs-ltng%			5	10	freeze			3	3																																																											0
Not So Sharp Stick - Temper B21	1			100	18	402	2		2	D26	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	abs-cold%			5	10	move			30	40																																																																0
Not So Sharp Stick - Temper B22	1			100	18	402	2		2	D26	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	abs-all%			3	5																																																																					0
Not So Sharp Stick - Temper B23	1			100	18	402	2		2	D26	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	mana%			5	10																																																																					0
Not So Sharp Stick - Temper B24	1			100	18	402	2		2	D26	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	red-combo			10	20																																																																					0
Not So Sharp Stick - Temper B25	1			100	18	402	2		2	D26	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	abs-cold%			5	10																																																																					0
Not So Sharp Stick - Temper B26	1			100	18	402	2		2	D26	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	pierce-fire			10	20	crush			15	20																																																																0
Not So Sharp Stick - Temper B27	1			100	18	402	2		2	D26	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-pois			10	20																																																																					0
Not So Sharp Stick - Temper B28	1			100	18	402	2		2	D26	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	pierce-fire			10	20	lightskill			3	3																																																																0
Not So Sharp Stick - Temper B29	1			100	18	402	2		2	D26	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-ltng			20	30																																																																					0
Not So Sharp Stick - Temper B30	1			100	18	402	2		2	D26	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-ltng			10	20	dmg			50	100																																																																0
Not So Sharp Stick - Temper B31	1			100	18	402	2		2	D26	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	res-all-max			5	10																																																																					0
Not So Sharp Stick - Temper B32	1			100	18	402	2		2	D26	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	thorns			1	1	abs-cold%			5	10																																																																0
Not So Sharp Stick - Temper B33	1			100	18	402	2		2	D26	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	res-all-max			5	10	abs-all%			3	5																																																																0
Not So Sharp Stick - Temper B34	1			100	18	402	2		2	D26	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	mana%			20	25																																																																					0
Not So Sharp Stick - Temper B35	1			100	18	402	2		2	D26	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Not So Sharp Stick - Temper B36	1			100	18	402	2		2	D26	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-pois			10	20	att%			100	200																																																																0
Not So Sharp Stick - Temper B37	1			100	18	402	2		2	D26	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	pierce-pois			10	20	poisskill			3	3																																																																0
Not So Sharp Stick - Temper B38	1			100	18	402	2		2	D26	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-pois			20	30																																																																					0
Not So Sharp Stick - Temper C1	1			100	18	402	3		2	D26	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	cdr			10	20	Weight-Capacity			5	8	indestruct			1	1																																																											0
Not So Sharp Stick - Temper C2	1			100	18	402	3		2	D26	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	bar			2	3	oskill-combo		56	3	5																																																																0
Not So Sharp Stick - Temper C3	1			100	18	402	3		2	D26	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	gold%			25	50	ext-missile			2	4	nofreeze			1	1																																																											0
Not So Sharp Stick - Temper C4	1			100	18	402	3		2	D26	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Not So Sharp Stick - Temper C5	1			100	18	402	3		2	D26	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	all-stats			15	20	dex-combo			10	10	sum-all			15	25																																																											0
Not So Sharp Stick - Temper C6	1			100	18	402	3		2	D26	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	gold%			25	50	indestruct			1	1																																																																0
Not So Sharp Stick - Temper C7	1			100	18	402	3		2	D26	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	indestruct			1	1																																																																					0
Not So Sharp Stick - Temper C8	1			100	18	402	3		2	D26	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	incant-rad			25	25	levelreq			-10	-20	ethereal			1	1																																																											0
Not So Sharp Stick - Temper C9	1			100	18	402	3		2	D26	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	all-stats			15	20	splash-sweeping		712	100	1	nofreeze			1	1																																																											0
Not So Sharp Stick - Temper C10	1			100	18	402	3		2	D26	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	sum-dmg			15	25	allskills			3	3	mag%			30	40																																																											0
Not So Sharp Stick - Temper C11	1			100	18	402	3		2	D26	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	addxp			5	10	indestruct			1	1	nofreeze			1	1																																																											0
Not So Sharp Stick - Temper C12	1			100	18	402	3		2	D26	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	gold%			25	50	indestruct			1	1	oskill-combo		90	3	5																																																											0
Not So Sharp Stick - Temper C13	1			100	18	402	3		2	D26	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	splash-cleaving		711	100	1	ext-sum			2	4																																																																0
Not So Sharp Stick - Temper C14	1			100	18	402	3		2	D26	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			3	3	indestruct			1	1																																																																0
Not So Sharp Stick - Temper C15	1			100	18	402	3		2	D26	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	Weight-Capacity			5	8																																																																					0
Not So Sharp Stick - Temper C16	1			100	18	402	3		2	D26	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Not So Sharp Stick - Temper C17	1			100	18	402	3		2	D26	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	splash-piercing		713	100	1	splash-sweeping		712	100	1																																																																0
Not So Sharp Stick - Temper C18	1			100	18	402	3		2	D26	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	levelreq			-10	-20																																																																					0
Not So Sharp Stick - Temper C19	1			100	18	402	3		2	D26	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	mag%			30	40	splash-piercing		713	100	1	str-combo			10	10																																																											0
Not So Sharp Stick - Temper C20	1			100	18	402	3		2	D26	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	ac			100	200	abs-fire%			5	10																																																																0
Not So Sharp Stick - Temper C21	1			100	18	402	3		2	D26	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	abs-cold%			5	10	freeze			3	3	mana			50	100																																																											0
Not So Sharp Stick - Temper C22	1			100	18	402	3		2	D26	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Not So Sharp Stick - Temper C23	1			100	18	402	3		2	D26	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	red-mag			20	30	move			30	40	hp%			20	25																																																											0
Not So Sharp Stick - Temper C24	1			100	18	402	3		2	D26	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	freeze			3	3	abs-cold%			5	10	dualsteal			10	15																																																											0
Not So Sharp Stick - Temper C25	1			100	18	402	3		2	D26	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	gethit-skill		649	10	11	res-mag			10	15	hp%			20	25																																																											0
Not So Sharp Stick - Temper C26	1			100	18	402	3		2	D26	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	cast/enr		4			dmg-elem			100	200	explosivearrow			1	1																																																											0
Not So Sharp Stick - Temper C27	1			100	18	402	3		2	D26	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-fire			20	30	ignore-ac			1	1																																																																0
Not So Sharp Stick - Temper C28	1			100	18	402	3		2	D26	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	wounds/str		4			extra-mag			10	15	pierce-fire			25	30																																																											0
Not So Sharp Stick - Temper C29	1			100	18	402	3		2	D26	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	coldskill			3	3	pierce-pois			10	20																																																																0
Not So Sharp Stick - Temper C30	1			100	18	402	3		2	D26	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-mag			20	30	extra-ltng			10	20	openwounds			15	20																																																											0
Not So Sharp Stick - Temper C31	1			100	18	402	3		2	D26	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	red-mag			10	15	hp			15	25	ac%			100	100																																																											0
Not So Sharp Stick - Temper C32	1			100	18	402	3		2	D26	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	dual%			10	15	ac			50	100	red-dmg%			10	15																																																											0
Not So Sharp Stick - Temper C33	1			100	18	402	3		2	D26	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	dualsteal			3	5	res-fire			10	15	freeze			3	3																																																											0
Not So Sharp Stick - Temper C34	1			100	18	402	3		2	D26	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	res-fire			10	15	hp%			5	10	abs-cold%			5	10																																																											0
Not So Sharp Stick - Temper C35	1			100	18	402	3		2	D26	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	ac			50	100	cold-thorns			30	30																																																																0
Not So Sharp Stick - Temper C36	1			100	18	402	3		2	D26	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	att			100	200	cast			10	20																																																																0
Not So Sharp Stick - Temper C37	1			100	18	402	3		2	D26	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	pierce-ltng			10	20	extra-ltng			10	20																																																																0
Not So Sharp Stick - Temper C38	1			100	18	402	3		2	D26	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-mag			10	15	dmg-elem			50	100																																																																0
																																																																																																								0
Temper Begin - Thunderstroke	1			100	18	402	0		2	Thunderstroke	y67						"D27,mod",tmp,qty=250	99			demontemper			1	3	relic_track			1	1																																																																										0
Thunderstroke - Temper A1	1			100	18	402	1		2	D27	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20	sock			6	6																																																																0
Thunderstroke - Temper A2	1			100	18	402	1		2	D27	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20	levelreq			-10	-20																																																																0
Thunderstroke - Temper A3	1			100	18	402	1		2	D27	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	skilltab		8	1	1																																																																					0
Thunderstroke - Temper A4	1			100	18	402	1		2	D27	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	vit-combo			10	10																																																																					0
Thunderstroke - Temper A5	1			100	18	402	1		2	D27	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-speed			15	25																																																																					0
Thunderstroke - Temper A6	1			100	18	402	1		2	D27	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	skilltab		9	3	3																																																																					0
Thunderstroke - Temper A7	1			100	18	402	1		2	D27	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-speed			15	25																																																																					0
Thunderstroke - Temper A8	1			100	18	402	1		2	D27	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	addxp			5	10																																																																					0
Thunderstroke - Temper A9	1			100	18	402	1		2	D27	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-dmg			15	25																																																																					0
Thunderstroke - Temper A10	1			100	18	402	1		2	D27	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	gold%			25	50																																																																					0
Thunderstroke - Temper A11	1			100	18	402	1		2	D27	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ext-att			2	4																																																																					0
Thunderstroke - Temper A12	1			100	18	402	1		2	D27	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20																																																																					0
Thunderstroke - Temper A13	1			100	18	402	1		2	D27	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	Weight-Capacity			3	5																																																																					0
Thunderstroke - Temper A14	1			100	18	402	1		2	D27	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	all-stats			5	10																																																																					0
Thunderstroke - Temper A15	1			100	18	402	1		2	D27	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	bar			2	3	enr-combo			10	10																																																																0
Thunderstroke - Temper A16	1			100	18	402	1		2	D27	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	splash-piercing		713	100	1																																																																					0
Thunderstroke - Temper A17	1			100	18	402	1		2	D27	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ethereal			1	1																																																																					0
Thunderstroke - Temper A18	1			100	18	402	1		2	D27	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dru			2	3	mag%			30	40																																																																0
Thunderstroke - Temper A19	1			100	18	402	1		2	D27	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	nec			2	3																																																																					0
Thunderstroke - Temper A20	1			100	18	402	1		2	D27	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ac			100	200	abs-fire%			5	10																																																																0
Thunderstroke - Temper A21	1			100	18	402	1		2	D27	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	res-all			15	25																																																																					0
Thunderstroke - Temper A22	1			100	18	402	1		2	D27	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Thunderstroke - Temper A23	1			100	18	402	1		2	D27	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	res-fire			10	15																																																																					0
Thunderstroke - Temper A24	1			100	18	402	1		2	D27	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	balance			10	20																																																																					0
Thunderstroke - Temper A25	1			100	18	402	1		2	D27	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	regen-mana			50	50	abs-all%			3	5																																																																0
Thunderstroke - Temper A26	1			100	18	402	1		2	D27	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	att			100	200	extra-fire			20	30																																																																0
Thunderstroke - Temper A27	1			100	18	402	1		2	D27	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-pois			10	20	wounds/str		4																																																																		0
Thunderstroke - Temper A28	1			100	18	402	1		2	D27	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	pierce-ltng			10	20																																																																					0
Thunderstroke - Temper A29	1			100	18	402	1		2	D27	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Thunderstroke - Temper A30	1			100	18	402	1		2	D27	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-cold			10	20																																																																					0
Thunderstroke - Temper A31	1			100	18	402	1		2	D27	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	thorns			1	1	res-fire			10	15	red-combo			10	20																																																											0
Thunderstroke - Temper A32	1			100	18	402	1		2	D27	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	regen-mana			50	50																																																																					0
Thunderstroke - Temper A33	1			100	18	402	1		2	D27	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dual%			3	5	hp			15	25																																																																0
Thunderstroke - Temper A34	1			100	18	402	1		2	D27	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	hp%			5	10																																																																					0
Thunderstroke - Temper A35	1			100	18	402	1		2	D27	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	mana			50	100	regen-mana			50	50																																																																0
Thunderstroke - Temper A36	1			100	18	402	1		2	D27	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Thunderstroke - Temper A37	1			100	18	402	1		2	D27	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dmg			50	100																																																																					0
Thunderstroke - Temper A38	1			100	18	402	1		2	D27	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	att			100	200	pierce-immunity-magic			10	15																																																																0
Thunderstroke - Temper B1	1			100	18	402	2		2	D27	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15	str-combo			10	10																																																																0
Thunderstroke - Temper B2	1			100	18	402	2		2	D27	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Thunderstroke - Temper B3	1			100	18	402	2		2	D27	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Thunderstroke - Temper B4	1			100	18	402	2		2	D27	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ease			-25	-25																																																																					0
Thunderstroke - Temper B5	1			100	18	402	2		2	D27	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ethereal			1	1																																																																					0
Thunderstroke - Temper B6	1			100	18	402	2		2	D27	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	nofreeze			1	1																																																																					0
Thunderstroke - Temper B7	1			100	18	402	2		2	D27	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	gold%			25	50	levelreq			-10	-20																																																																0
Thunderstroke - Temper B8	1			100	18	402	2		2	D27	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	cdr			10	20																																																																					0
Thunderstroke - Temper B9	1			100	18	402	2		2	D27	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	all-stats			5	10																																																																					0
Thunderstroke - Temper B10	1			100	18	402	2		2	D27	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	Weight-Capacity			3	5																																																																					0
Thunderstroke - Temper B11	1			100	18	402	2		2	D27	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	gold%			25	50																																																																					0
Thunderstroke - Temper B12	1			100	18	402	2		2	D27	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	addxp			5	10	sock			6	6																																																																0
Thunderstroke - Temper B13	1			100	18	402	2		2	D27	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	gold%			25	50																																																																					0
Thunderstroke - Temper B14	1			100	18	402	2		2	D27	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15	ext-sum			2	4																																																																0
Thunderstroke - Temper B15	1			100	18	402	2		2	D27	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Thunderstroke - Temper B16	1			100	18	402	2		2	D27	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	indestruct			1	1	all-statsg%			10	10																																																																0
Thunderstroke - Temper B17	1			100	18	402	2		2	D27	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15																																																																					0
Thunderstroke - Temper B18	1			100	18	402	2		2	D27	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	skilltab		19	1	1	sum-all			15	25																																																																0
Thunderstroke - Temper B19	1			100	18	402	2		2	D27	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ease			-25	-25																																																																					0
Thunderstroke - Temper B20	1			100	18	402	2		2	D27	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	res-cold			10	15	ac			50	100																																																																0
Thunderstroke - Temper B21	1			100	18	402	2		2	D27	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ac%			50	50																																																																					0
Thunderstroke - Temper B22	1			100	18	402	2		2	D27	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	mana			15	25	hp			15	25																																																																0
Thunderstroke - Temper B23	1			100	18	402	2		2	D27	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	mana%			20	25	thorns			1	1																																																																0
Thunderstroke - Temper B24	1			100	18	402	2		2	D27	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	gethit-skill		177	10	16	bone_armor			35	50	mana%			20	25																																																											0
Thunderstroke - Temper B25	1			100	18	402	2		2	D27	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	red-dmg			10	15	hp%			5	10																																																																0
Thunderstroke - Temper B26	1			100	18	402	2		2	D27	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	dmg-elem			100	200																																																																					0
Thunderstroke - Temper B27	1			100	18	402	2		2	D27	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-fire			10	20	extra-cold			10	20																																																																0
Thunderstroke - Temper B28	1			100	18	402	2		2	D27	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	magskill			3	3	wounds/str		4																																																																		0
Thunderstroke - Temper B29	1			100	18	402	2		2	D27	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	poisskill			1	1																																																																					0
Thunderstroke - Temper B30	1			100	18	402	2		2	D27	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	cast			10	20	att			100	200	pierce-ltng			25	30																																																											0
Thunderstroke - Temper B31	1			100	18	402	2		2	D27	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	mana%			5	10	cold-thorns			30	30																																																																0
Thunderstroke - Temper B32	1			100	18	402	2		2	D27	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	regen-mana			50	50	dual%			3	5																																																																0
Thunderstroke - Temper B33	1			100	18	402	2		2	D27	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	res-ltng			10	15	move			20	20	freeze			3	3																																																											0
Thunderstroke - Temper B34	1			100	18	402	2		2	D27	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	move			20	20																																																																					0
Thunderstroke - Temper B35	1			100	18	402	2		2	D27	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	dual%			3	5	red-dmg			10	15																																																																0
Thunderstroke - Temper B36	1			100	18	402	2		2	D27	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	swing/str		2																																																																							0
Thunderstroke - Temper B37	1			100	18	402	2		2	D27	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	dmg-elem			50	100	pierce-ltng			10	20																																																																0
Thunderstroke - Temper B38	1			100	18	402	2		2	D27	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	extra-ltng			10	20																																																																					0
Thunderstroke - Temper C1	1			100	18	402	3		2	D27	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	sum-hp			15	25	splash-piercing		713	100	1	ease			-40	-40																																																											0
Thunderstroke - Temper C2	1			100	18	402	3		2	D27	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	addxp			5	10																																																																					0
Thunderstroke - Temper C3	1			100	18	402	3		2	D27	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	incant-dur			15	15	ext-sum			2	4																																																																0
Thunderstroke - Temper C4	1			100	18	402	3		2	D27	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	cdr			10	20	all-statsg%			10	10																																																																0
Thunderstroke - Temper C5	1			100	18	402	3		2	D27	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	sum-dmg			15	25	nofreeze			1	1																																																																0
Thunderstroke - Temper C6	1			100	18	402	3		2	D27	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	incant-rad			25	25																																																																					0
Thunderstroke - Temper C7	1			100	18	402	3		2	D27	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	addxp			5	10																																																																					0
Thunderstroke - Temper C8	1			100	18	402	3		2	D27	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	half-freeze			1	1																																																																					0
Thunderstroke - Temper C9	1			100	18	402	3		2	D27	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	Weight-Capacity			5	8	nofreeze			1	1																																																																0
Thunderstroke - Temper C10	1			100	18	402	3		2	D27	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	buff-length			10	20	sock			6	6																																																																0
Thunderstroke - Temper C11	1			100	18	402	3		2	D27	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	ass			2	3	indestruct			1	1	sock			6	6																																																											0
Thunderstroke - Temper C12	1			100	18	402	3		2	D27	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	sor			2	3	oskill-combo		178	3	5																																																																0
Thunderstroke - Temper C13	1			100	18	402	3		2	D27	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	gold%			25	50																																																																					0
Thunderstroke - Temper C14	1			100	18	402	3		2	D27	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	buff-length			10	20																																																																					0
Thunderstroke - Temper C15	1			100	18	402	3		2	D27	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	cdr			10	20																																																																					0
Thunderstroke - Temper C16	1			100	18	402	3		2	D27	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	buff-length			10	20	skilltab		16	1	1																																																																0
Thunderstroke - Temper C17	1			100	18	402	3		2	D27	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	incant-dur			15	15	incant-dur			15	15																																																																0
Thunderstroke - Temper C18	1			100	18	402	3		2	D27	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	ext-missile			2	4	Weight-Capacity			3	5																																																																0
Thunderstroke - Temper C19	1			100	18	402	3		2	D27	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	skilltab		13	1	1	addxp			5	10	ethereal			1	1																																																											0
